,Food,Mines,Oil,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars,Trans,Utils,Rtail,Finan,Other
2006-07-01,0.0241,-0.062,0.056799999999999996,-0.030600000000000002,-0.0286,-0.0449,0.046799999999999994,-0.0629,-0.0412,-0.0171,-0.0507,-0.018000000000000002,-0.0689,0.0483,-0.0472,0.0138,-0.0139
2006-08-01,0.0326,-0.0248,-0.0308,0.0394,0.0354,0.0371,0.0359,0.0029,-0.0259,0.0187,0.0696,0.0262,-0.0066,0.022799999999999997,0.030299999999999997,0.015,0.0336
2006-09-01,0.0063,-0.0913,-0.0353,0.0849,0.045,0.021099999999999997,0.0078000000000000005,0.0105,0.0007000000000000001,0.0369,0.0242,0.048799999999999996,0.0395,-0.0212,0.0652,0.0359,0.0304
2006-10-01,0.0059,0.10949999999999999,0.0501,0.0742,0.0695,0.0611,0.0183,0.0472,0.1076,0.053,0.0287,0.0472,0.0449,0.0536,0.0371,0.020099999999999996,0.0466
2006-11-01,0.0088,0.0682,0.0866,0.042,0.0187,0.0325,0.0023,0.042300000000000004,0.0883,0.032400000000000005,0.0444,0.0163,0.032,0.030600000000000002,-0.024300000000000002,0.009000000000000001,0.016
2006-12-01,0.0246,-0.0564,-0.017,0.0004,-0.0031,0.011200000000000002,0.0066,0.0155,-0.0262,0.0001,-0.0125,0.0022,-0.0105,0.0073,0.0134,0.0375,0.018799999999999997
2007-01-01,0.012199999999999999,0.056299999999999996,-0.013999999999999999,0.0332,0.018000000000000002,0.034300000000000004,0.0308,0.0356,0.09720000000000001,0.0291,0.016,0.0444,0.042699999999999995,0.0048,0.0339,0.0037,0.023399999999999997
2007-02-01,-0.0204,0.057300000000000004,-0.0222,0.0184,0.0116,0.0233,-0.0277,-0.0174,0.0195,-0.0049,-0.0059,0.0032,-0.0097,0.0416,-0.0029,-0.0252,-0.024900000000000002
2007-03-01,0.027200000000000002,0.0277,0.0602,0.0037,0.0001,0.0195,0.0076,-0.046799999999999994,0.0603,0.022799999999999997,0.006500000000000001,-0.0012,-0.0006,0.0433,0.013300000000000001,-0.0037,0.0106
2007-04-01,0.0404,0.08199999999999999,0.048799999999999996,0.020499999999999997,0.0722,0.018500000000000003,0.053099999999999994,0.023700000000000002,0.0337,0.049800000000000004,0.059500000000000004,0.0548,0.0412,0.0392,0.026000000000000002,0.0364,0.0345
2007-05-01,0.0282,0.07780000000000001,0.0698,0.0529,0.0171,0.0489,0.014199999999999999,0.06309999999999999,0.10490000000000001,0.0571,0.048,0.024700000000000003,0.0518,0.011899999999999999,0.0184,0.0281,0.0363
2007-06-01,-0.006999999999999999,-0.0194,0.0113,-0.0045000000000000005,-0.0292,0.022400000000000003,-0.0362,-0.038599999999999995,-0.0333,-0.0007000000000000001,0.0194,0.0363,-0.0217,-0.0482,-0.0219,-0.0368,-0.0104
2007-07-01,-0.03,0.0123,-0.0077,-0.0446,-0.0676,-0.0097,-0.039599999999999996,-0.0602,-0.046,-0.0068000000000000005,0.006,-0.0652,0.0121,-0.0373,-0.051399999999999994,-0.07440000000000001,-0.024700000000000003
2007-08-01,0.0323,-0.0337,0.0025,-0.027200000000000002,-0.0207,0.0253,0.0313,0.0048,-0.0235,0.021,0.0364,-0.0146,-0.015300000000000001,0.0184,0.0101,0.0161,0.0075
2007-09-01,0.0622,0.1313,0.0774,0.0155,-0.017,0.0557,0.029500000000000002,-0.0647,0.0758,0.0187,0.0388,0.0292,0.0403,0.0348,0.0068000000000000005,0.0189,0.0391
2007-10-01,0.0253,0.1188,0.0241,-0.0083,0.0021,0.038,0.019299999999999998,0.0074,0.0273,0.0199,0.029500000000000002,0.0213,0.009399999999999999,0.06559999999999999,0.0128,-0.0144,0.0331
2007-11-01,0.0103,-0.0786,-0.0458,-0.08070000000000001,-0.0696,-0.044000000000000004,0.021,-0.0909,-0.0662,-0.0397,-0.0613,-0.10640000000000001,-0.0364,-0.0070999999999999995,-0.0227,-0.0621,-0.0571
2007-12-01,-0.006500000000000001,0.028900000000000002,0.0759,-0.0719,-0.0385,0.045599999999999995,-0.0366,-0.0213,0.0219,-0.0361,0.0128,-0.013300000000000001,-0.0192,0.009000000000000001,-0.027999999999999997,-0.041299999999999996,-0.0026
2008-01-01,-0.0745,-0.053399999999999996,-0.0931,0.002,-0.0424,-0.0584,-0.0527,0.0436,-0.0984,-0.0692,-0.1379,-0.051,-0.018600000000000002,-0.0693,-0.011000000000000001,-0.011200000000000002,-0.069
2008-02-01,0.0187,0.09720000000000001,0.0687,-0.0426,-0.059699999999999996,0.048799999999999996,-0.0088,-0.0833,0.0815,-0.0177,-0.0048,-0.0647,-0.0361,-0.030299999999999997,-0.0436,-0.1081,-0.0377
2008-03-01,0.0271,-0.0672,-0.0273,0.028900000000000002,0.0007000000000000001,-0.0163,-0.0079,0.015,0.0023,0.0327,0.0046,-0.0253,-0.0067,0.008100000000000001,0.0265,-0.0393,0.0025
2008-04-01,0.0006,0.1273,0.10300000000000001,0.031200000000000002,-0.0058,0.0971,-0.0262,0.047,0.06480000000000001,0.0737,0.0704,0.1144,0.0762,0.0639,0.057699999999999994,0.055099999999999996,0.0256
2008-05-01,0.022799999999999997,0.1041,0.0361,0.0291,0.0173,0.031,0.0258,0.005,0.0925,0.050199999999999995,0.0642,-0.0034999999999999996,0.0219,0.0359,0.0075,-0.042300000000000004,0.0269
2008-06-01,-0.065,0.0753,0.0207,-0.1275,-0.1108,-0.039,-0.0461,-0.12390000000000001,-0.057999999999999996,-0.1066,-0.0901,-0.1818,-0.1313,-0.0040999999999999995,-0.0741,-0.1754,-0.0933
2008-07-01,0.035,-0.1724,-0.1531,-0.0441,0.08789999999999999,-0.0139,0.055,0.0121,-0.1168,-0.041100000000000005,-0.021099999999999997,-0.018000000000000002,0.04019999999999999,-0.071,0.0084,0.0721,0.009399999999999999
2008-08-01,0.0088,-0.060899999999999996,0.0025,0.09359999999999999,0.0415,-0.0338,0.0319,0.0888,-0.0678,0.0262,0.0242,0.0115,0.032,-0.0046,0.0473,0.0039000000000000003,0.0209
2008-09-01,-0.008,-0.3035,-0.1091,-0.0134,-0.055,-0.1953,-0.044199999999999996,-0.0781,-0.3098,-0.1437,-0.1696,-0.0964,-0.1151,-0.1184,-0.049800000000000004,-0.048799999999999996,-0.08710000000000001
2008-10-01,-0.13720000000000002,-0.32799999999999996,-0.1637,-0.22519999999999998,-0.2583,-0.2223,-0.0975,-0.1956,-0.32409999999999994,-0.23440000000000003,-0.209,-0.28600000000000003,-0.13570000000000002,-0.1112,-0.1458,-0.20190000000000002,-0.1745
2008-11-01,-0.0291,-0.0849,0.0103,-0.15380000000000002,-0.11220000000000001,-0.17329999999999998,-0.0393,-0.038,-0.12240000000000001,-0.0377,-0.10369999999999999,-0.0771,-0.10890000000000001,0.0126,-0.0748,-0.1424,-0.0863
2008-12-01,-0.0038,0.0897,-0.0241,0.0435,0.021,-0.023700000000000002,0.0426,0.0271,0.1666,0.0848,0.0177,0.023399999999999997,0.0296,-0.0204,0.0467,0.015300000000000001,0.0231
2009-01-01,-0.0326,-0.0605,-0.0362,-0.1291,-0.159,-0.056100000000000004,-0.0533,-0.1242,-0.1663,-0.10300000000000001,-0.0478,-0.10060000000000001,-0.1027,-0.0084,-0.08410000000000001,-0.20809999999999998,-0.064
2009-02-01,-0.0693,-0.0066,-0.1263,-0.1,-0.1795,-0.0821,-0.1024,-0.106,-0.1881,-0.08410000000000001,-0.0852,-0.0353,-0.1585,-0.1252,-0.0175,-0.1542,-0.08710000000000001
2009-03-01,0.054299999999999994,0.1191,0.039900000000000005,0.165,0.0987,0.16649999999999998,0.0667,0.1481,0.1213,0.0506,0.1285,0.11289999999999999,0.0719,0.0282,0.10339999999999999,0.1477,0.08439999999999999
2009-04-01,0.0317,0.0747,0.042800000000000005,0.23929999999999998,0.2962,0.1771,-0.005,0.1761,0.2589,0.1857,0.1583,0.31920000000000004,0.16210000000000002,0.0209,0.0819,0.17129999999999998,0.1094
2009-05-01,0.0652,0.2114,0.09949999999999999,0.0216,0.0154,0.08109999999999999,0.078,-0.057,0.09699999999999999,-0.0095,0.0207,-0.057800000000000004,0.052000000000000005,0.0464,-0.0036,0.1002,0.030299999999999997
2009-06-01,0.008199999999999999,-0.0892,-0.0461,-0.0351,0.015700000000000002,-0.0731,0.0209,-0.0007000000000000001,0.0335,0.026099999999999998,0.0322,0.0472,-0.013500000000000002,0.0464,-0.0097,-0.018000000000000002,0.0231
2009-07-01,0.0584,0.1285,0.050300000000000004,0.1363,0.16870000000000002,0.1699,0.0662,0.1426,0.037599999999999995,0.0516,0.121,0.165,0.0713,0.0441,0.0581,0.0866,0.0681
2009-08-01,0.0037,0.0298,0.0073,0.0327,0.0746,0.017,0.0138,0.0388,0.0364,0.0351,0.0226,-0.0054,0.061799999999999994,0.0025,0.041299999999999996,0.1,0.023799999999999998
2009-09-01,0.038599999999999995,0.11449999999999999,0.0479,0.1143,0.0668,0.07429999999999999,0.0345,-0.0167,0.0645,0.06570000000000001,0.063,-0.0074,0.0461,0.022400000000000003,0.025699999999999997,0.013600000000000001,0.0512
2009-10-01,-0.0044,0.0066,0.026000000000000002,-0.0296,-0.0279,-0.0421,-0.0046,-0.0673,-0.1211,-0.0275,-0.0316,-0.015,-0.0546,-0.0271,0.0149,-0.0495,-0.0338
2009-11-01,0.0462,0.1387,0.0297,0.0182,0.0453,0.1005,0.0757,0.049,0.0751,0.013000000000000001,0.04769999999999999,0.11460000000000001,0.10490000000000001,0.0458,0.0464,0.0467,0.0602
2009-12-01,0.014499999999999999,-0.0144,-0.0078000000000000005,0.050199999999999995,0.0463,0.0262,0.0096,0.061200000000000004,0.157,0.049699999999999994,0.0633,0.057300000000000004,0.0378,0.0587,0.0055000000000000005,0.0055000000000000005,0.0435
2010-01-01,-0.0206,-0.1295,-0.0479,-0.0363,-0.0348,-0.0434,-0.0046,-0.0288,-0.1249,-0.0276,-0.073,0.0039000000000000003,-0.0216,-0.044500000000000005,-0.0128,-0.006500000000000001,-0.0391
2010-02-01,0.0187,0.1241,0.0229,0.0718,0.09789999999999999,0.057800000000000004,0.0132,0.061399999999999996,0.044800000000000006,0.0742,0.0727,0.066,0.057999999999999996,-0.0042,0.036699999999999997,0.0291,0.0254
2010-03-01,0.0508,0.0733,0.0317,0.1125,0.055099999999999996,0.0747,0.0325,0.0525,0.1199,0.05,0.0776,0.0885,0.08990000000000001,0.031200000000000002,0.0649,0.08310000000000001,0.0616
2010-04-01,-0.013000000000000001,-0.0075,0.0433,0.0492,0.0688,0.025099999999999997,-0.019799999999999998,0.10869999999999999,-0.0294,0.0354,0.0482,0.06570000000000001,0.0292,0.0285,0.013000000000000001,0.0113,0.013999999999999999
2010-05-01,-0.047,-0.08,-0.10099999999999999,-0.06280000000000001,-0.0541,-0.10619999999999999,-0.06269999999999999,-0.0785,-0.0748,-0.0929,-0.0806,-0.0719,-0.0756,-0.063,-0.0579,-0.0909,-0.0803
2010-06-01,-0.0208,-0.07,-0.0613,-0.0977,-0.0875,-0.0808,-0.0008,-0.1402,-0.133,-0.0626,-0.059699999999999996,-0.081,-0.0723,-0.0070999999999999995,-0.0925,-0.0721,-0.0479
2010-07-01,0.06709999999999999,0.0964,0.0738,0.0815,0.0394,0.1531,0.0344,0.0478,0.08259999999999999,0.1066,0.0758,0.1611,0.0968,0.0681,0.0492,0.0653,0.0718
2010-08-01,-0.0105,-0.0042,-0.0335,-0.0735,-0.0382,-0.0042,-0.0043,-0.0453,-0.0876,-0.025,-0.0913,-0.085,-0.0668,0.0036,-0.034,-0.0849,-0.0418
2010-09-01,0.0317,0.1175,0.08990000000000001,0.17350000000000002,0.11560000000000001,0.09949999999999999,0.0705,0.1057,0.1216,0.1073,0.1421,0.1206,0.1012,0.0365,0.1247,0.0724,0.10400000000000001
2010-10-01,0.0408,0.0805,0.0455,0.0339,0.0154,0.0897,0.028900000000000002,-0.0103,0.0466,0.0832,0.0506,0.096,0.055,0.018600000000000002,0.0241,0.0169,0.0447
2010-11-01,0.0018,0.0593,0.051500000000000004,0.083,0.050499999999999996,0.0066,-0.0409,0.0204,0.029300000000000003,0.035699999999999996,0.0218,0.0745,0.0072,-0.013600000000000001,0.0506,-0.003,-0.011699999999999999
2010-12-01,0.0455,0.1411,0.09230000000000001,0.011399999999999999,0.066,0.0729,0.044500000000000005,0.133,0.13269999999999998,0.056900000000000006,0.060700000000000004,0.0757,0.0392,0.0323,0.0159,0.1056,0.0683
2011-01-01,-0.0229,-0.0487,0.0721,-0.0355,-0.0206,0.0171,-0.0191,0.0375,0.039,0.0265,0.0495,-0.009300000000000001,0.0259,0.0218,-0.0182,0.0254,0.022799999999999997
2011-02-01,0.0248,0.009399999999999999,0.0802,0.08380000000000001,0.0407,0.051399999999999994,0.0375,0.024,0.0394,0.0268,0.028300000000000002,-0.0305,0.018600000000000002,0.0242,0.0159,0.027200000000000002,0.042199999999999994
2011-03-01,0.0241,0.0278,0.0169,-0.0347,0.049699999999999994,0.0163,0.0194,0.017,0.0076,0.030899999999999997,-0.009899999999999999,0.023399999999999997,0.0294,0.0092,0.0091,-0.0158,0.0043
2011-04-01,0.0417,-0.0127,0.0177,0.0785,0.0541,0.051500000000000004,0.0652,-0.0023,0.0052,0.0177,0.0259,0.0227,0.0298,0.04,0.051100000000000007,0.0067,0.0308
2011-05-01,0.0232,-0.0576,-0.044800000000000006,0.0078000000000000005,0.0074,-0.0361,0.0317,-0.0305,-0.053,-0.0028000000000000004,-0.0291,-0.0265,-0.008,0.0132,0.015300000000000001,-0.026699999999999998,-0.010700000000000001
2011-06-01,0.0024,-0.030600000000000002,-0.0216,0.031,0.008,-0.0034999999999999996,-0.027200000000000002,-0.0239,-0.0194,-0.0084,-0.028399999999999998,-0.0091,0.0008,-0.0034000000000000002,-0.01,-0.023,-0.0147
2011-07-01,-0.017,0.003,0.005,0.0178,-0.0611,-0.0165,-0.0207,-0.0562,-0.0623,-0.0572,-0.0229,-0.08800000000000001,-0.0562,-0.0033,0.0067,-0.0391,-0.027999999999999997
2011-08-01,-0.0012,-0.0674,-0.0959,-0.058899999999999994,-0.07150000000000001,-0.0857,0.0037,-0.0712,-0.1321,-0.0621,-0.0781,-0.0928,-0.06860000000000001,0.002,-0.025699999999999997,-0.0934,-0.0602
2011-09-01,-0.0414,-0.2451,-0.1177,-0.0571,-0.1283,-0.1679,-0.0319,-0.09609999999999999,-0.20579999999999998,-0.1255,-0.0782,-0.1134,-0.073,-0.0161,-0.0319,-0.1125,-0.061799999999999994
2011-10-01,0.0361,0.2206,0.1605,0.1638,0.16579999999999998,0.1826,0.047599999999999996,0.1552,0.1815,0.182,0.1484,0.20679999999999998,0.1304,0.067,0.0875,0.13470000000000001,0.102
2011-11-01,0.0045000000000000005,-0.0009,0.023799999999999998,-0.0355,-0.0339,-0.0121,0.026099999999999998,0.0634,-0.0146,0.0368,-0.0118,-0.0771,0.0169,0.0101,0.0022,-0.0316,-0.006500000000000001
2011-12-01,0.0233,-0.0836,-0.0001,-0.021099999999999997,-0.0254,0.0028000000000000004,0.0387,0.030600000000000002,-0.0525,-0.0342,-0.015,-0.0070999999999999995,0.0089,0.0291,0.0048,0.0176,0.0054
2012-01-01,0.006500000000000001,0.1201,0.0104,0.0949,0.1015,0.1148,-0.011200000000000002,0.0751,0.1234,0.059699999999999996,0.1153,0.1266,0.057300000000000004,-0.0271,0.0325,0.0735,0.054400000000000004
2012-02-01,0.0073,-0.0437,0.0669,0.0632,0.1039,0.0191,0.0354,0.0564,-0.0269,0.0556,0.0663,0.049400000000000006,0.017,0.013000000000000001,0.0281,0.06509999999999999,0.0417
2012-03-01,0.037599999999999995,-0.07150000000000001,-0.030899999999999997,0.0176,0.0453,0.024900000000000002,0.0387,0.056600000000000004,0.006500000000000001,0.005699999999999999,0.0358,0.011899999999999999,0.0043,0.0148,0.0475,0.07,0.033
2012-04-01,0.0098,-0.0072,-0.015700000000000002,-0.0009,-0.04190000000000001,0.0033,0.0027,0.0215,-0.0426,-0.0049,-0.0274,-0.038900000000000004,0.0062,0.017,0.0104,-0.0235,-0.0045000000000000005
2012-05-01,-0.016200000000000003,-0.1461,-0.1035,-0.0548,-0.1114,-0.09539999999999998,-0.0276,-0.0647,-0.1457,-0.0547,-0.08560000000000001,-0.0757,-0.048,-0.0088,-0.015,-0.0919,-0.053200000000000004
2012-06-01,0.0415,0.0642,0.0582,-0.096,-0.0085,0.0327,0.0509,0.0622,0.0478,0.0048,0.0132,-0.059500000000000004,0.0349,0.0342,0.0216,0.04650000000000001,0.0512
2012-07-01,0.0073,-0.0408,0.0308,0.0184,0.0219,-0.0126,0.0305,-0.028900000000000002,-0.014499999999999999,0.0169,0.0132,-0.0028000000000000004,-0.008100000000000001,0.035,0.0165,-0.011000000000000001,0.0016
2012-08-01,-0.0024,0.0501,0.0239,0.08109999999999999,0.0622,0.0278,-0.0044,0.0889,-0.0123,0.011699999999999999,0.0529,0.0294,0.0048,-0.0346,0.025699999999999997,0.0418,0.025699999999999997
2012-09-01,0.011200000000000002,0.0863,0.0383,0.0002,0.0326,0.0106,0.027999999999999997,0.0559,0.037599999999999995,0.0426,-0.0017000000000000001,0.0239,-0.0108,0.021099999999999997,0.0169,0.0364,0.0429
2012-10-01,-0.018000000000000002,0.033,-0.0216,-0.0068000000000000005,0.0227,-0.026600000000000002,-0.005600000000000001,0.0325,-0.0077,-0.0073,-0.0588,0.06559999999999999,0.0216,0.0109,-0.024,0.0191,-0.0352
2012-11-01,0.0344,-0.0363,-0.0128,0.0393,0.019299999999999998,0.025699999999999997,0.0097,0.0504,0.0255,0.0278,0.0175,0.0351,0.0146,-0.0379,0.0067,-0.009399999999999999,0.014199999999999999
2012-12-01,-0.013500000000000002,0.0045000000000000005,0.0125,0.0012,0.005,0.043899999999999995,-0.0178,0.0072,0.0655,0.0163,0.0037,0.0581,0.027200000000000002,0.0012,-0.0151,0.044199999999999996,0.0158
2013-01-01,0.053399999999999996,0.0048,0.0766,0.0285,0.0851,0.049699999999999994,0.0799,0.083,0.0403,0.0528,0.0102,0.0302,0.0525,0.050499999999999996,0.0479,0.062400000000000004,0.0638
2013-02-01,0.0379,-0.0693,0.0077,0.0182,0.024399999999999998,-0.0073,0.020099999999999996,-0.0012,-0.027200000000000002,0.0297,0.0006,-0.0017000000000000001,0.0345,0.022000000000000002,0.0048,0.0118,0.0181
2013-03-01,0.06280000000000001,0.012199999999999999,0.022000000000000002,0.0334,0.059699999999999996,0.0109,0.045899999999999996,0.0317,0.0207,0.038599999999999995,0.0218,0.041299999999999996,0.0527,0.056900000000000006,0.053899999999999997,0.0452,0.042199999999999994
2013-04-01,0.0294,-0.09609999999999999,-0.0132,0.0823,0.006,0.032799999999999996,0.0325,0.0174,-0.043899999999999995,-0.018500000000000003,-0.0089,0.047599999999999996,0.0036,0.0513,0.031,0.016200000000000003,0.0177
2013-05-01,-0.029500000000000002,0.003,0.0305,0.0106,0.0269,0.0329,-0.0036,0.0602,0.0384,0.0611,0.053899999999999997,0.09029999999999999,0.0438,-0.07139999999999999,0.0116,0.0722,0.026699999999999998
2013-06-01,0.0066,-0.1093,-0.021099999999999997,0.0088,-0.0223,-0.0478,-0.0087,-0.0434,-0.0473,-0.023700000000000002,-0.035699999999999996,0.003,-0.0011,0.008199999999999999,0.0042,-0.0048,-0.011200000000000002
2013-07-01,0.03,0.0179,0.0509,0.0262,0.0391,0.0673,0.0635,0.0337,0.0704,0.0814,0.051100000000000007,0.0837,0.057,0.0458,0.058600000000000006,0.0652,0.058899999999999994
2013-08-01,-0.0391,0.0378,-0.0197,-0.0206,-0.0254,-0.004,-0.0409,-0.0405,-0.0285,-0.0144,-0.026000000000000002,-0.011200000000000002,-0.0253,-0.0443,-0.0466,-0.0426,-0.011899999999999999
2013-09-01,0.005699999999999999,0.0191,0.0204,0.0741,0.0622,0.050199999999999995,0.0294,0.0546,0.08349999999999999,0.0565,0.0473,0.0599,0.0687,0.0105,0.044199999999999996,0.0301,0.0433
2013-10-01,0.047400000000000005,0.0593,0.0481,0.027000000000000003,0.0593,0.033,0.0506,0.0375,0.0824,0.0483,0.027200000000000002,0.0053,0.0519,0.0334,0.0559,0.0321,0.0444
2013-11-01,0.0161,-0.0463,0.0091,0.0653,0.0394,0.0144,0.0365,0.0149,0.017,0.0287,0.0223,0.0181,0.0512,-0.0181,0.0414,0.0605,0.0292
2013-12-01,0.023,0.068,0.030299999999999997,0.0127,0.028900000000000002,0.0554,0.0033,0.0379,0.06559999999999999,0.0398,0.0466,0.0141,0.0291,0.0179,-0.0072,0.026699999999999998,0.0335
2014-01-01,-0.0412,-0.0706,-0.0682,-0.0712,-0.0861,-0.0406,-0.025699999999999997,-0.0394,-0.055099999999999996,-0.058600000000000006,-0.0137,-0.0325,-0.0202,0.024900000000000002,-0.0748,-0.0425,-0.0229
2014-02-01,0.0331,0.0548,0.0575,0.049,0.0377,0.0764,0.058899999999999994,0.0693,0.0256,0.0557,0.045899999999999996,0.0889,0.0356,0.030899999999999997,0.0508,0.032400000000000005,0.047
2014-03-01,0.0298,-0.0068000000000000005,0.0256,-0.0013,0.008,0.0111,0.0014000000000000002,-0.0274,0.0363,-0.0025,0.0175,-0.0137,0.010700000000000001,0.0268,-0.0055000000000000005,0.0254,-0.0123
2014-04-01,0.0131,0.037000000000000005,0.056100000000000004,-0.0321,-0.013000000000000001,-0.0003,0.023,-0.0225,0.0073,0.0231,-0.0063,0.0070999999999999995,0.0109,0.0398,-0.0092,-0.035699999999999996,-0.0062
2014-05-01,0.0375,-0.027000000000000003,0.0115,0.0199,-0.0059,0.0252,0.01,0.013000000000000001,-0.0175,-0.0022,0.022799999999999997,0.0043,0.0388,0.0001,0.0040999999999999995,0.0166,0.0316
2014-06-01,0.019799999999999998,0.0559,0.0416,0.0072,0.019299999999999998,0.0052,0.0124,0.0207,0.048799999999999996,0.0291,0.040999999999999995,0.041100000000000005,-0.0002,0.054299999999999994,0.0101,0.0308,0.0208
2014-07-01,-0.0548,-0.0058,-0.0345,-0.013500000000000002,-0.0546,-0.0316,-0.0213,-0.0464,0.0241,-0.0745,-0.0279,-0.0441,-0.030899999999999997,-0.064,-0.018799999999999997,-0.0208,0.0008
2014-08-01,0.061799999999999994,0.0168,0.024300000000000002,0.042699999999999995,0.0472,0.0431,0.0473,0.09880000000000001,0.061200000000000004,0.0253,0.0461,0.0478,0.0493,0.053099999999999994,0.0405,0.0385,0.038900000000000004
2014-09-01,-0.0037,-0.1082,-0.07690000000000001,0.032,-0.044500000000000005,-0.0219,0.0159,-0.0344,-0.0475,-0.045899999999999996,-0.0316,-0.0916,0.0014000000000000002,-0.0338,-0.0084,-0.0055000000000000005,-0.018000000000000002
2014-10-01,0.026099999999999998,-0.0849,-0.0426,0.0154,0.0533,-0.018600000000000002,0.0434,0.050499999999999996,0.0222,0.0575,0.013300000000000001,0.0421,0.0429,0.06709999999999999,0.014199999999999999,0.0379,0.0302
2014-11-01,0.051100000000000007,-0.0060999999999999995,-0.0969,0.0875,0.034300000000000004,0.0141,0.0347,0.0392,-0.0233,0.0042,0.0349,0.0482,0.053899999999999997,0.0026,0.09269999999999999,0.018000000000000002,0.03
2014-12-01,-0.0288,-0.0787,0.0077,-0.0063,0.0026,-0.0013,-0.0141,0.0403,-0.0666,0.011899999999999999,0.0021,0.013600000000000001,0.0066,0.018600000000000002,0.009000000000000001,0.021400000000000002,-0.0125
2015-01-01,-0.0077,-0.0688,-0.040999999999999995,-0.0322,-0.0077,-0.0226,-0.0008,-0.021099999999999997,-0.09480000000000001,-0.0637,-0.0621,-0.0593,-0.0236,0.0124,0.0018,-0.0776,-0.0215
2015-02-01,0.044000000000000004,0.1448,0.0479,0.06860000000000001,0.04769999999999999,0.08470000000000001,0.042800000000000005,0.0855,0.0356,0.0983,0.0716,0.0776,0.044199999999999996,-0.0436,0.0533,0.0799,0.0733
2015-03-01,-0.009399999999999999,-0.07690000000000001,-0.0236,0.0148,-0.012199999999999999,-0.0358,-0.013300000000000001,0.0011,-0.0288,0.006999999999999999,-0.031,0.0002,-0.0212,-0.0031,0.0070999999999999995,0.002,-0.0137
2015-04-01,-0.0048,0.12119999999999999,0.06480000000000001,-0.0223,-0.0021,0.0179,0.0004,-0.0472,0.0408,0.004699999999999999,0.0021,-0.0038,-0.0253,0.0028000000000000004,-0.0175,0.0074,0.0118
2015-05-01,0.016200000000000003,-0.0596,-0.050300000000000004,0.0034999999999999996,0.0066,0.0068000000000000005,0.031,0.0294,-0.0373,0.0007000000000000001,0.0332,0.0089,-0.011699999999999999,-0.0043,0.0067,0.0313,0.0152
2015-06-01,-0.0187,-0.0754,-0.0371,0.0401,-0.0091,-0.030899999999999997,-0.015300000000000001,-0.0038,-0.055,-0.016399999999999998,-0.047,-0.0116,-0.029900000000000003,-0.0527,-0.0022,0.0148,-0.013999999999999999
2015-07-01,0.041100000000000005,-0.1387,-0.0883,0.049,-0.0006,-0.054299999999999994,0.0418,0.0265,-0.0825,-0.0366,-0.014199999999999999,-0.0098,0.018000000000000002,0.0265,0.0652,0.0194,0.0239
2015-08-01,-0.036699999999999997,-0.0105,-0.0383,-0.036699999999999997,-0.0639,-0.06709999999999999,-0.0713,-0.0246,-0.044000000000000004,-0.020499999999999997,-0.057699999999999994,-0.0496,-0.056799999999999996,-0.0408,-0.0629,-0.0653,-0.0665
2015-09-01,-0.0003,-0.08199999999999999,-0.0582,-0.0051,-0.0668,-0.08130000000000001,-0.0276,-0.0379,-0.1067,-0.0758,-0.0331,-0.011399999999999999,-0.013000000000000001,-0.005,-0.0182,-0.0318,-0.032799999999999996
2015-10-01,0.0637,0.0731,0.12300000000000001,0.016,0.0759,0.1607,0.0827,0.07730000000000001,0.0588,0.0877,0.0872,0.061900000000000004,0.0738,0.0209,0.042699999999999995,0.057699999999999994,0.0931
2015-11-01,0.0063,-0.0499,0.009300000000000001,-0.015600000000000001,-0.0005,0.015700000000000002,-0.0068000000000000005,0.0579,-0.0129,0.0055000000000000005,0.0118,0.0027,-0.0074,-0.0342,0.0033,0.0217,0.0049
2015-12-01,0.0139,-0.0625,-0.09789999999999999,-0.0401,-0.034,-0.0454,0.018500000000000003,-0.0296,-0.0222,-0.0235,-0.023399999999999997,-0.0377,-0.0362,-0.0239,0.009300000000000001,-0.0286,-0.0225
2016-01-01,-0.013000000000000001,-0.053,-0.044800000000000006,0.008100000000000001,-0.0616,-0.12619999999999998,-0.0443,-0.0634,-0.0968,-0.0359,-0.0729,-0.09630000000000001,-0.08650000000000001,0.0467,-0.037200000000000004,-0.0973,-0.056900000000000006
2016-02-01,0.0042,0.1217,-0.028300000000000002,0.0123,0.0582,0.0745,-0.0087,-0.004,0.0738,0.0317,0.0274,0.0298,0.053399999999999996,0.0172,-0.0034999999999999996,-0.0301,-0.0019
2016-03-01,0.05,0.1381,0.107,0.026600000000000002,0.09119999999999999,0.07429999999999999,0.029900000000000003,0.1069,0.1775,0.0716,0.0818,0.0986,0.056299999999999996,0.0784,0.051500000000000004,0.066,0.0762
2016-04-01,0.0019,0.159,0.0919,-0.0177,-0.0089,0.045599999999999995,0.0301,0.0018,0.0986,0.0151,-0.0103,0.0054,0.0151,-0.008,-0.0072,0.0417,-0.015600000000000001
2016-05-01,0.0123,-0.044199999999999996,-0.0073,-0.043899999999999995,0.0141,-0.015,0.0189,0.0189,-0.085,0.0105,0.0392,-0.0124,-0.0172,0.022400000000000003,0.0085,0.022000000000000002,0.027000000000000003
2016-06-01,0.0518,0.0787,0.0264,0.0101,-0.0014000000000000002,-0.009899999999999999,0.0318,-0.0177,0.0258,-0.0174,-0.0046,-0.04190000000000001,-0.0087,0.07429999999999999,0.0111,-0.0533,-0.0052
